file,linear_r2,rf_r2,ada_r2,mlp_r2,linear_mae,rf_mae,ada_mae,mlp_mae,linear_rmse,rf_rmse,ada_rmse,mlp_rmse,linear_aggregated_r2,rf_aggregated_r2,ada_aggregated_r2,mlp_aggregated_r2,linear_aggregated_mae,rf_aggregated_mae,ada_aggregated_mae,mlp_aggregated_mae,linear_aggregated_rmse,rf_aggregated_rmse,ada_aggregated_rmse,mlp_aggregated_rmse,num_rows,mean_speed,std_speed,duration_mean_s,speed_points_mean
863609060589482.csv,0.678453673134241,0.706262354967998,0.7184091881775667,0.749516125835699,24.45718849594206,22.850918987598202,22.096519110542268,20.649362367790314,31.317524128763417,29.932669373120326,29.307237529570948,27.641113239203783,0.8775013772989243,0.8867777451980543,0.8972482609761951,0.9087582757246493,32.035308678526036,30.642639421917554,29.47947027491952,26.79521454495006,44.34100096340045,42.62906327441044,40.61013940012534,38.26807635432136,2915,79.17624555073056,10.62804878881809,81.12316192109776,3.3595197255574614
863609060591363.csv,0.41133078051681615,0.39417316084218645,0.37820042725423253,0.42717510731592323,28.249557528476505,28.410424273448836,28.82255528996654,27.497304650926097,36.649565589971026,37.179831914224785,37.66676972231338,36.15298063530637,0.652399968604311,0.6583516623789751,0.6359723856854148,0.6707409067532034,40.27819058650312,40.428189827336205,41.566501209435614,39.45815216912164,54.23248760876951,53.76619194519047,55.4992081745688,52.7823243489484,1938,59.61715098672871,9.605191354946369,75.15790712074302,3.888028895768834
863609060591546.csv,0.6893435745254224,0.7122621621612373,0.7144571972519809,0.7167459306539953,19.224366978151863,19.233353481290663,18.84520585390861,17.623121258611782,26.478900162503116,25.48345213347338,25.386064592703917,25.284120454015323,0.8488270513095393,0.8587172616975788,0.8638929822964597,0.8766008829556292,25.540485268627183,25.734653865637224,25.108287845286966,22.37368152160246,37.171173800203626,35.93468028869478,35.270327515411324,33.58344619078281,3194,42.22860226450618,8.146070480197466,69.81998559799625,3.512210394489668
863609060593054.csv,0.509489631595193,0.5123884923838303,0.5161351211034433,0.5167890483862531,20.567103586676282,20.811209467913244,20.66970793182221,20.044022147630738,26.908282736400878,26.82865245707698,26.725382920177186,26.707317581584284,0.7623220454568389,0.7551459435967517,0.7599970409308114,0.7687024215174605,24.96076131168936,25.90188615695811,25.643703611202255,24.756876906087577,34.27539761364138,34.78898055532441,34.442633392608556,33.8122128275618,2886,45.17957958890241,8.596301293065931,82.13063167013166,3.8995148995148994
863609060593237.csv,0.4892595445106305,0.4831522081451267,0.4856124839167505,0.49626709149843073,32.85442854762584,33.49749515209494,32.792233761499425,32.416318840499315,42.56756312844768,42.821314182113554,42.719274552650816,42.27453322249545,0.8255864854404262,0.8168500542272327,0.8214185877383422,0.8252191809304732,44.41896194420381,46.151178409243045,44.88368221893953,44.3411326649387,58.589859279173716,60.039322840558455,59.285776811687214,58.651520215801106,5449,64.09146317271615,9.54911982220638,62.84622022389429,3.304643053771334
863609060596545.csv,0.5621025579448506,0.5535420977500343,0.5629280521199047,0.5833763875808051,12.696612252365645,12.816809862865854,12.722751495694473,12.13720855126014,16.756185736356205,16.919176412155473,16.74038448086669,16.34409589253614,0.8349722301692986,0.8308823660776503,0.8343485458603441,0.8451541178516382,16.89547758522103,17.10790375907357,16.91971777088133,15.992567916527449,22.790544412634635,23.07122375496521,22.833569597255885,22.076286140385534,6499,39.28347868545638,7.898801297163008,72.32789644560702,3.527619633789814
863609060596636.csv,0.5387871542104088,0.5197249864769584,0.5350257272642155,0.5533709885055758,16.49396894224772,16.896052510461054,16.541683831413444,16.119583968795947,21.161983141617398,21.59487343815917,21.248101318526036,20.82471812210365,0.8289377205457462,0.8149688687921781,0.8256077786480236,0.8363286734492961,21.71770634686737,22.71655863146899,21.92444493778313,20.795261517017583,29.45549810051841,30.634559910165763,29.740810416019688,28.812141895313243,5359,54.7144945181292,9.298879812533432,65.51950550475836,3.3659264788206755
863609060596818.csv,0.5209209531884582,0.5442840437945909,0.5531437131888417,0.5891865596372514,25.787979767563872,25.664125598893058,25.44694163360227,23.6086328942614,34.43262742059499,33.5825517304127,33.25450679481994,31.885181742631946,0.7953225916613241,0.7977537735335296,0.8065685405950399,0.8236425916837133,36.014245133271736,35.845805890014155,35.45391377264261,32.2692173202266,48.29606395652645,48.008373990745056,46.95051253526253,44.83050564710499,4567,58.17446460521636,10.520472208395326,67.02759776658638,3.5489380337201664
863609060602350.csv,0.6774479836972064,0.7556710497835983,0.7772252218835888,0.7880998145884122,35.83753335770819,30.86620677749194,28.888910930000236,27.06260295384694,48.27593304024515,42.016344009696454,40.120266170830476,39.12879413379741,0.8591184834519776,0.891880102320945,0.904080253263276,0.9024685113094293,49.16284393611968,42.728168712068424,39.441077362204815,37.64146549308693,67.28195976107453,58.94194148088172,55.516954710416826,55.981438061152645,4101,59.05175734299671,8.197843405480189,77.17191441111925,3.9029504998780786
863609060603143.csv,0.6486382289237816,0.6377248616727852,0.6312476922977364,0.656794337273257,20.52395470312323,19.90341582485196,19.588326034070068,18.561345423751636,26.760741373561896,27.173160411032704,27.41500065023178,26.44832113945099,0.8603554407455513,0.8402391095010567,0.838771605664647,0.849811066370638,25.468538515158198,26.638805302011107,26.177625206750402,24.16176580199113,33.882950389998214,36.24135663359198,36.40742592195026,35.13890120362331,1163,56.53521316217173,8.30867716598937,76.70250558899397,3.628546861564918
